"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","CURRENCY_TYPE","FREQUENCY","SCALE","DECIMALS_DISPLAYED","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","CREATOR","DATA_OWNER","DATA_STEWARD","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2024"
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.906057533"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_USD.POLI12.A","OBS_VALUE","World","Cumulative Social Bond Issuances, US dollar","Polish Zloty","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","0.229289764"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.BRIT13.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","British Pound","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","6.466866883"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSLBI_PT.CHIN12.A","OBS_VALUE","World","Cumulative Sustainability Linked Bond Issuances, Percent","Chinese Yuan","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","6.026739928"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSBI_USD.CP.A","OBS_VALUE","World","Cumulative Social Bond Issuances, US dollar","Chilean Peso","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","15.63028913"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.AUST17.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Australian Dollar","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
The source dataset is based on LSEG (formerly Refinitiv), which contain bond-by-bond issuances for Green Bonds, Social Bonds, Sustainability Bonds, and Sustainability-Linked Bonds starting from 2006 to 2024. Bonds by type encompass investment grade, high-yield, and not-rated bonds, commercial papers, certificates of deposit, and sukuks. By issuer type, bonds encompass government, corporate, agency, non-US munis, and other gov/supra bonds.","Public (Unrestricted)","","Public or Unrestricted","","LSEG. Accessed on 2025-02-24; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Green Bonds by Type of Currency,  https://data.imf.org/en/datasets/IMF.STA:ESG_FINANCE_CURRENCY. Accessed on [current date].","","","3.297662148"
"IMF.STA:ESG_FINANCE_CURRENCY(3.0.3)","G001.CSSBI_PT.URP.A","OBS_VALUE","World","Cumulative Sustainability Bond Issuances, Percent","Uruguayan Peso","Annual","Units","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","","","","Environment and climate; Climate finance","","","English","2026-01-08T16:17:00.239243200Z","2026-01-08T16:17:00.292229100Z","","The data are aggregated by country of incorporations, use of proceeds, type of currency and type of issuers (nonfinancial corporations, other financial corporations, banks, state owned entities, sovereign, state and local governments and international organizations). Sovereign green bonds are green bonds issued by central governments and central banks. Compilation of the indicator is based on the methodology used by London Stock Exchange Group, and divergences may be observed when compared to data from other providers. 
