"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","DECIMALS_DISPLAYED","TRANSFORMATION","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","TZA.EX_MIT_RP.COA_POW.USQ2021.A","OBS_VALUE","Tanzania, United Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Coal - power","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","2.942409298","3.040151274","2.048003367","2.04794295","2.04826498","2.048432813","2.048229361","2.047744035","2.047855964","2.049","1.993329903","1.994095232","1.996800186","1.994499235","1.992183305","1.992183305","1.992183305","1.992183305","1.992183305","1.992183305","1.992183305"
"IMF.STA:FFS(1.0.2)","TZA.EX_MIT_SUP_CO.COA_IND.USQ2021.A","OBS_VALUE","Tanzania, United Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Coal - industrial","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","4.609422","4.678462","3.370699","3.371613","3.371665","3.371253","3.3709","3.371116","3.371244","3.373","3.281214","3.282476","3.286936","3.283142","3.279324","3.279324","3.279324","3.279324","3.279324","3.279324","3.279324"
"IMF.STA:FFS(1.0.2)","MKD.EX_MIT_SUP_CO.NGA_POW.USQ2021.A","OBS_VALUE","North Macedonia, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Natural gas - power","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","11.954861","8.674948","10.185011","12.081615","12.024665","9.235513","14.341077","37.154071","15.500932","14.265","14.651345","13.143195","12.726365","12.263532","11.890079","11.890079","11.890079","11.890079","11.890079","11.890079","11.890079"
"IMF.STA:FFS(1.0.2)","SAU.EX_MIT_RP.KER_ALL.USQ2021.A","OBS_VALUE","Saudi Arabia","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Kerosene","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.211684122","0.211647833","0.205951619","0.201048058","0.199920474","0.215624507","0.18746506","0.18966546","0.209930963","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27"
"IMF.STA:FFS(1.0.2)","PRT.EX_MIT_RP.COA_IND.USQ2021.A","OBS_VALUE","Portugal","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Coal - industrial","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","5.452189171","10.29496864","10.3717747","10.82412774","10.08801165","10.93749253","10.83825774","17.02917227","19.87449359","15.799","14.66245206","14.67807685","14.73330057","14.68632489","14.63904339","14.63904339","14.63904339","14.63904339","14.63904339","14.63904339","14.63904339"
"IMF.STA:FFS(1.0.2)","SGP.EX_MIT_RP.COA_POW.USQ2021.A","OBS_VALUE","Singapore","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Coal - power","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","3.605245205","3.847548561","4.625596612","5.168558458","4.540525123","4.00843535","5.817202822","9.753305182","6.281463722","6.522","5.785718067","5.795840162","5.831615365","5.801183434","5.770553388","5.770553388","5.770553388","5.770553388","5.770553388","5.770553388","5.770553388"
"IMF.STA:FFS(1.0.2)","LKA.EX_MIT_SUP_CO.KER_ALL.USQ2021.A","OBS_VALUE","Sri Lanka","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Kerosene","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.601977","0.432441","0.560291","0.685561","0.593629","0.438517","0.648027","0.738302","0.658607","0.652","0.557795","0.526367","0.521902","0.519804","0.517759","0.517759","0.517759","0.517759","0.517759","0.517759","0.517759"
"IMF.STA:FFS(1.0.2)","LKA.EX_MIT_SUP_CO.COA_IND.USQ2021.A","OBS_VALUE","Sri Lanka","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Coal - industrial","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","6.292311","6.685197","7.521711","8.105608","6.919947","6.422703","8.938149","10.474463","7.953708","6.996","6.279573","6.289422","6.324232","6.294621","6.264817","6.264817","6.264817","6.264817","6.264817","6.264817","6.264817"
"IMF.STA:FFS(1.0.2)","GIN.EX_MIT_RP.OOP_ALL.USQ2021.A","OBS_VALUE","Guinea","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Oil products - other","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.396922804","0.338648802","0.447330255","0.551070746","0.535447356","0.383258959","0.568634141","0.668623668","0.549575555","0.532199759","0.449996159","0.422572617","0.418676499","0.416845262","0.415060735","0.415060735","0.415060735","0.415060735","0.415060735","0.415060735","0.415060735"
"IMF.STA:FFS(1.0.2)","ZWE.EX_MIT_SUP_CO.GSO_ALL.USQ2021.A","OBS_VALUE","Zimbabwe","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","Gasoline","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.74881","0.624917","0.715701","0.812176","0.73931","0.509969","0.773209","0.995907","0.84423","0.781519","0.66622","0.627756","0.622291","0.619723","0.61722","0.61722","0.61722","0.61722","0.61722","0.61722","0.61722"
"IMF.STA:FFS(1.0.2)","GMB.EX_MIT_RP.NGA_RES.USQ2021.A","OBS_VALUE","Gambia, The","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Natural gas - residential","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","21.71482185","18.14161607","18.76462298","20.27463521","18.17313904","16.39957624","32.34466602","50.76283525","25.19068651","23.323","24.0403011","23.21724381","22.92247813","22.58997982","22.33484952","22.33484952","22.33484952","22.33484952","22.33484952","22.33484952","22.33484952"
"IMF.STA:FFS(1.0.2)","UKR.EX_MIT_RP.NGA_RES.USQ2021.A","OBS_VALUE","Ukraine","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Natural gas - residential","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","11.23116571","8.41888045","9.005586324","9.358100285","9.414659871","8.44327422","10.39621049","9.451126314","7.514293594","7.206","7.206","7.206","7.206","7.206","7.206","7.206","7.206","7.206","7.206","7.206","7.206"
"IMF.STA:FFS(1.0.2)","GMB.EX_MIT_SUP_CO.LPG_ALL.USQ2021.A","OBS_VALUE","Gambia, The","Explicit fossil fuel subsidies, Consumer fuel subsidies: supply cost","LPG","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","0.492166","0.419376","0.473305","0.530717","0.485696","0.351298","0.508007","0.640791","0.550554","0.513","0.443134","0.419826","0.416515","0.414959","0.413442","0.413442","0.413442","0.413442","0.413442","0.413442","0.413442"
"IMF.STA:FFS(1.0.2)","SRB.EX_MIT_RP.NGA_IND.USQ2021.A","OBS_VALUE","Serbia, Republic of","Explicit fossil fuel subsidies, Consumer fuel subsidies: consumer price","Natural gas - industrial","USD at constant 2021 prices","Annual","Units","","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Explicit Subsidies; Implicit Subsidies; Energy","English","2026-05-12T17:22:24.462211500Z","2026-05-12T17:22:24.529369900Z","","","Public (Unrestricted)","","Public or Unrestricted","","Black, Simon; Liu, Antung A.; Parry, Ian; Vernon, Nate. 2023. IMF Fossil Fuel Subsidies Data: 2023 Update. International Monetary Fund. ISBN: 9798400249006/1018-5941; IMF staff estimations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. Fossil Fuel Subsidies,  https://data.imf.org/en/datasets/IMF.STA:FFS. Accessed on [current date].","","","16.65821739","12.09528169","12.43001169","14.26067591","14.82477773","12.37418166","12.11116864","12.23717262","15.19941336","15.427","15.75789203","14.46621084","14.10920994","13.7128087","13.39295866","13.39295866","13.39295866","13.39295866","13.39295866","13.39295866","13.39295866"
